appid	sessionid	app	msg	apprisk	srcip	dstip	DeviceID
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42967	71676	BACnet_Read.Property.Multiple	Operational.Technology: BACnet_Read.Property.Multiple	elevated	10.200.1.15	10.200.1.233	
42999	71676	BACnet_Complex.ACK	Operational.Technology: BACnet_Complex.ACK	elevated	10.200.1.15	10.200.1.233	
42966	71676	BACnet_Read.Property	Operational.Technology: BACnet_Read.Property	elevated	10.200.1.15	10.200.1.233	
