app	container_of_app	sessionid	subcategory_of_app	risk_of_app	proto	src_ip	dst_ip
incomplete		493136	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491843	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491807	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		490715	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491585	unknown	1	tcp	10.200.1.166	10.50.1.10
incomplete		494419	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492845	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491789	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493112	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		492865	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		494388	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491867	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491848	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493140	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491544	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491578	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493068	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493268	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493139	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493160	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493280	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493072	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493071	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493223	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		493222	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491452	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491813	unknown	1	tcp	10.200.1.234	10.50.1.10
incomplete		491846	unknown	1	tcp	10.200.1.234	10.50.1.10
