app	container_of_app	sessionid	subcategory_of_app	risk_of_app	proto	src_ip	dst_ip
mqtt-base	mqtt	5390	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5391	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5392	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5393	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5394	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5395	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5396	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5397	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5406	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5405	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5404	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5403	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5402	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5401	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5400	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5399	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5398	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5306	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5305	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5304	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5303	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5302	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5301	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5300	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5299	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5298	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5297	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5296	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5295	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5294	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5293	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5292	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5291	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5290	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5289	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5288	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5287	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5286	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5285	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5284	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5283	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5282	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5281	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5280	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5279	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5278	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5277	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5276	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5275	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5274	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5273	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5272	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5271	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5270	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5269	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5268	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5267	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5266	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5265	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5264	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5263	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5262	general-business	2	tcp	192.168.1.134	192.168.1.133
mqtt-base	mqtt	5261	general-business	2	tcp	192.168.1.134	192.168.1.133
